"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"SARDEGNA";"NUORO";"SEUI";1498;;1202;;23;"PSDI-PRI";"19"
"SARDEGNA";"NUORO";"SEUI";1498;;1202;;23;"PSI";"115"
"SARDEGNA";"NUORO";"SEUI";1498;;1202;;23;"PLI";"14"
"SARDEGNA";"NUORO";"SEUI";1498;;1202;;23;"MSI";"61"
"SARDEGNA";"NUORO";"SEUI";1498;;1202;;23;"PCI-PSIUP-PS.D'AZ.";"414"
"SARDEGNA";"NUORO";"SEULO";897;;796;;18;"DC";"372"
"SARDEGNA";"NUORO";"SEULO";897;;796;;18;"PSDI-PRI";"5"
"SARDEGNA";"NUORO";"SEULO";897;;796;;18;"PSI";"38"
"SARDEGNA";"NUORO";"SEULO";897;;796;;18;"PLI";"35"
"SARDEGNA";"NUORO";"SEULO";897;;796;;18;"MSI";"35"
"SARDEGNA";"NUORO";"SEULO";897;;796;;18;"PCI-PSIUP-PS.D'AZ.";"283"
"SARDEGNA";"NUORO";"SINDIA";1704;;1292;;61;"DC";"484"
"SARDEGNA";"NUORO";"SINDIA";1704;;1292;;61;"PSDI-PRI";"50"
"SARDEGNA";"NUORO";"SINDIA";1704;;1292;;61;"PSI";"90"
"SARDEGNA";"NUORO";"SINDIA";1704;;1292;;61;"PLI";"69"
"SARDEGNA";"NUORO";"SINDIA";1704;;1292;;61;"MSI";"178"
"SARDEGNA";"NUORO";"SINDIA";1704;;1292;;61;"PCI-PSIUP-PS.D'AZ.";"329"
"SARDEGNA";"NUORO";"SINISCOLA";3907;;3375;;103;"DC";"1415"
"SARDEGNA";"NUORO";"SINISCOLA";3907;;3375;;103;"PSDI-PRI";"165"
"SARDEGNA";"NUORO";"SINISCOLA";3907;;3375;;103;"PSI";"345"
"SARDEGNA";"NUORO";"SINISCOLA";3907;;3375;;103;"PLI";"66"
"SARDEGNA";"NUORO";"SINISCOLA";3907;;3375;;103;"MSI";"190"
"SARDEGNA";"NUORO";"SINISCOLA";3907;;3375;;103;"PCI-PSIUP-PS.D'AZ.";"948"
"SARDEGNA";"NUORO";"SORGONO";1282;;1166;;22;"DC";"538"
"SARDEGNA";"NUORO";"SORGONO";1282;;1166;;22;"PSDI-PRI";"30"
"SARDEGNA";"NUORO";"SORGONO";1282;;1166;;22;"PSI";"154"
"SARDEGNA";"NUORO";"SORGONO";1282;;1166;;22;"PLI";"20"
"SARDEGNA";"NUORO";"SORGONO";1282;;1166;;22;"MSI";"91"
"SARDEGNA";"NUORO";"SORGONO";1282;;1166;;22;"PCI-PSIUP-PS.D'AZ.";"300"
"SARDEGNA";"NUORO";"SUNI";1007;;844;;15;"DC";"574"
"SARDEGNA";"NUORO";"SUNI";1007;;844;;15;"PSDI-PRI";"17"
"SARDEGNA";"NUORO";"SUNI";1007;;844;;15;"PSI";"24"
"SARDEGNA";"NUORO";"SUNI";1007;;844;;15;"PLI";"32"
"PIEMONTE";"ASTI";"VIARIGI";1091;;1042;;61;"PSDI";"40"
"SARDEGNA";"IGLESIAS";"SILIQUA";2061;;1893;;72;"PSDI-PRI";"64"
"SARDEGNA";"IGLESIAS";"SILIQUA";2061;;1893;;72;"PSI";"139"
"SARDEGNA";"IGLESIAS";"SILIQUA";2061;;1893;;72;"PLI";"75"
"SARDEGNA";"IGLESIAS";"SILIQUA";2061;;1893;;72;"MSI";"259"
"SARDEGNA";"IGLESIAS";"SILIQUA";2061;;1893;;72;"PCI-PSIUP-PS.D'AZ.";"549"
"SARDEGNA";"IGLESIAS";"TEULADA";2874;;2578;;107;"DC";"1226"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI LEDRO";262;;259;;4;"PRI";"3"
"PIEMONTE";"ASTI";"VIGLIANO D'ASTI";634;;604;;25;"MSI";"22"
"PIEMONTE";"ASTI";"VILLAFRANCA D'ASTI";1677;;1599;;57;"PRI";"68"
"PIEMONTE";"ASTI";"VILLAFRANCA D'ASTI";1677;;1599;;57;"PSI";"119"
"MARCHE";"URBINO";"PIOBBICO";1366;;1255;;34;"DC";"580"
"CAMPANIA";"CERRETO SANNITA";"TORRECUSO";2080;;1947;;31;"MSI";"173"
"CAMPANIA";"CERRETO SANNITA";"TORRECUSO";2080;;1947;;31;"PLI";"290"
"CAMPANIA";"CERRETO SANNITA";"TORRECUSO";2080;;1947;;31;"PSDI";"260"
"CAMPANIA";"CERRETO SANNITA";"TORRECUSO";2080;;1947;;31;"DC";"972"
"CAMPANIA";"CERRETO SANNITA";"TORRECUSO";2080;;1947;;31;"PSI";"71"
"CAMPANIA";"CERRETO SANNITA";"TORRECUSO";2080;;1947;;31;"PRI";"17"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"PCI-PSIUP";"461"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"MSI";"82"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"PLI";"56"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"PSDI";"59"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"DC";"722"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"PSI";"170"
"CAMPANIA";"CERRETO SANNITA";"VITULANO";1806;;1628;;35;"PRI";"23"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"PLI";"44"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"PSI";"203"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"MSI";"88"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"PCI-PSIUP";"1685"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"PRI";"23"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"DC";"686"
"EMILIA-ROMAGNA";"FERRARA";"GALLIERA";2983;;2924;;78;"PSDI";"107"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"PLI";"70"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"PSI";"238"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"MSI";"241"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"PCI-PSIUP";"1350"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"PRI";"25"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"DC";"1076"
"EMILIA-ROMAGNA";"FERRARA";"PIEVE DI CENTO";3298;;3330;;60;"PSDI";"254"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"PCI-PSIUP";"432"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"DC";"1744"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"PLI";"87"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"PSI";"356"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"MSI";"101"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"PSDI";"161"
"LOMBARDIA";"BRENO";"ADRO";3207;;3133;;79;"PRI";"143"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"PCI-PSIUP";"223"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"DC";"775"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"PLI";"36"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"PSI";"160"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"MSI";"15"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"PSDI";"104"
"LOMBARDIA";"BRENO";"ANGOLO TERME";1568;;1412;;61;"PRI";"11"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"PCI-PSIUP";"188"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"DC";"760"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"PLI";"21"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"PSI";"101"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"MSI";"20"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"PSDI";"171"
"LOMBARDIA";"BRENO";"ARTOGNE";1503;;1341;;50;"PRI";"14"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"PCI-PSIUP";"190"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"DC";"561"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"PLI";"43"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"PSI";"71"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"MSI";"3"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"PSDI";"38"
"LOMBARDIA";"BRENO";"BERZO DEMO";1000;;947;;17;"PRI";"10"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"PCI-PSIUP";"53"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"DC";"487"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"PLI";"27"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"PSI";"147"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"MSI";"7"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"PSDI";"38"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";907;;819;;28;"PRI";"16"
"LOMBARDIA";"BRENO";"BIENNO";2025;;1868;;44;"PCI-PSIUP";"161"
"LOMBARDIA";"BRENO";"BIENNO";2025;;1868;;44;"DC";"1148"
"MARCHE";"URBINO";"MACERATA FELTRIA";1503;;1471;;22;"DC";"581"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"PSDI";"8"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"PLI";"2"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"MSI";"3"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"PRI";"2"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"PCI-PSIUP";"169"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"PSI";"75"
"MARCHE";"URBINO";"MAIOLO";589;;558;;25;"DC";"271"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"PSDI";"47"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"PLI";"7"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"MSI";"47"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"PRI";"37"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"PCI-PSIUP";"263"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"PSI";"51"
"MARCHE";"URBINO";"MERCATELLO SUL METAURO";1188;;1066;;27;"DC";"578"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"PSDI";"54"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"PLI";"9"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"MSI";"40"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"PRI";"3"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"PCI-PSIUP";"264"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"PSI";"32"
"MARCHE";"URBINO";"MERCATINO CONCA";783;;751;;19;"DC";"319"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"PSDI";"8"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"PLI";"4"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"MSI";"19"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"PRI";"0"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"PCI-PSIUP";"758"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"PSI";"35"
"MARCHE";"URBINO";"MONTECALVO IN FOGLIA";1047;;1010;;10;"DC";"171"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"PSDI";"14"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"PLI";"3"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"MSI";"6"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"PRI";"2"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"PCI-PSIUP";"311"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"PSI";"27"
"MARCHE";"URBINO";"MONTE CERIGNONE";589;;556;;7;"DC";"184"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"PSDI";"18"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"PLI";"4"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"MSI";"7"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"PRI";"1"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"PCI-PSIUP";"264"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"PSI";"46"
"MARCHE";"URBINO";"MONTECOPIOLO";805;;777;;8;"DC";"424"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"PSDI";"98"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"PLI";"15"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"MSI";"18"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"PRI";"8"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"PCI-PSIUP";"631"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"PSI";"141"
"MARCHE";"URBINO";"MONTEFELCINO";1818;;1717;;37;"DC";"755"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"PSDI";"18"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"PLI";"5"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"MSI";"10"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"PRI";"5"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"PCI-PSIUP";"447"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"PSI";"40"
"MARCHE";"URBINO";"MONTE GRIMANO";887;;836;;22;"DC";"281"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"PSDI";"176"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"PLI";"34"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"MSI";"162"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"PRI";"141"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"PCI-PSIUP";"1430"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"PSI";"221"
"MARCHE";"URBINO";"NOVAFELTRIA";4023;;3822;;92;"DC";"1497"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"PSDI";"13"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"PLI";"0"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"MSI";"8"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"PRI";"0"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"PCI-PSIUP";"144"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"PSI";"19"
"MARCHE";"URBINO";"PEGLIO";396;;375;;12;"DC";"177"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"PSDI";"70"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"PLI";"12"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"MSI";"17"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"PRI";"12"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"PCI-PSIUP";"417"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"PSI";"89"
"MARCHE";"URBINO";"PENNABILLI";2152;;1999;;58;"DC";"1300"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"PSDI";"60"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"PLI";"8"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"MSI";"47"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"PRI";"3"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"PCI-PSIUP";"455"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"PSI";"56"
"MARCHE";"URBINO";"PETRIANO";1176;;1137;;32;"DC";"463"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"PSDI";"22"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"PLI";"4"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"MSI";"13"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"PRI";"6"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"PCI-PSIUP";"411"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"PSI";"106"
"MARCHE";"URBINO";"PIANDIMELETO";1056;;1008;;14;"DC";"420"
"MARCHE";"URBINO";"PIETRARUBBIA";407;;392;;9;"PSDI";"14"
"MARCHE";"URBINO";"PIETRARUBBIA";407;;392;;9;"PLI";"1"
"MARCHE";"URBINO";"PIETRARUBBIA";407;;392;;9;"MSI";"6"
"CALABRIA";"LAMEZIA TERME";"MARTIRANO LOMBARDO";1146;;960;;24;"PSI";"67"
"PIEMONTE";"ACQUI TERME-NOVI LIGURE";"GAVAZZANA";139;;133;;4;"PLI";"6"
"PIEMONTE";"ACQUI TERME-NOVI LIGURE";"GAVAZZANA";139;;133;;4;"PCI-PSIUP";"25"
"PIEMONTE";"ACQUI TERME-NOVI LIGURE";"GAVAZZANA";139;;133;;4;"DC";"80"
"PIEMONTE";"ACQUI TERME-NOVI LIGURE";"GAVAZZANA";139;;133;;4;"PSDI";"2"
"PIEMONTE";"ACQUI TERME-NOVI LIGURE";"GAVAZZANA";139;;133;;4;"MSI";"8"
"LAZIO";"RIETI";"RIVODUTRI";825;;805;;16;"PLI";"4"
"VENETO";"VERONA PIANURA";"ANGIARI";1197;;1153;;54;"PSDI";"76"
"CALABRIA";"LAMEZIA TERME";"MIGLIERINA";756;;650;;22;"PRI";"3"
"CALABRIA";"LAMEZIA TERME";"MIGLIERINA";756;;650;;22;"PSDI";"29"
"CALABRIA";"LAMEZIA TERME";"MOTTA SANTA LUCIA";684;;569;;30;"PCI-PSIUP";"69"
"VENETO";"VERONA PIANURA";"ANGIARI";1197;;1153;;54;"PSI";"75"
"VENETO";"VERONA PIANURA";"ANGIARI";1197;;1153;;54;"DC";"459"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"PCI-PSIUP";"213"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"PSDI";"35"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"PLI";"23"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"PRI";"2"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"MSI";"24"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"PSI";"192"
"VENETO";"VERONA PIANURA";"BEVILACQUA";1047;;979;;34;"DC";"448"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"PCI-PSIUP";"195"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"PSDI";"56"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"PLI";"40"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"PRI";"6"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"MSI";"32"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"PSI";"103"
"VENETO";"VERONA PIANURA";"BONAVIGO";1243;;1209;;44;"DC";"722"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"PCI-PSIUP";"98"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"PSDI";"27"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"PLI";"10"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"PRI";"5"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"MSI";"18"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"PSI";"188"
"VENETO";"VERONA PIANURA";"BOSCHI SANT'ANNA";787;;753;;25;"DC";"377"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"PCI-PSIUP";"1311"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"PSDI";"407"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"PLI";"225"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"PRI";"90"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"MSI";"257"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"PSI";"671"
"VENETO";"VERONA PIANURA";"BOVOLONE";6582;;6526;;328;"DC";"3162"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"PCI-PSIUP";"211"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"PSDI";"82"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"PLI";"39"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"PRI";"5"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"MSI";"50"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"PSI";"393"
"VENETO";"VERONA PIANURA";"BUTTAPIETRA";1985;;1943;;92;"DC";"1051"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"PCI-PSIUP";"1078"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"PSDI";"77"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"PLI";"43"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"PRI";"3"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"MSI";"64"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"PSI";"495"
"VENETO";"VERONA PIANURA";"CASALEONE";3678;;3556;;186;"DC";"1578"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"PCI-PSIUP";"526"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"PSDI";"180"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"PLI";"49"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"PRI";"15"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"MSI";"91"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"PSI";"260"
"VENETO";"VERONA PIANURA";"CASTAGNARO";2950;;2810;;111;"DC";"1550"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"PCI-PSIUP";"441"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"PSDI";"126"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"PLI";"51"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"PRI";"15"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"MSI";"78"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"PSI";"278"
"VENETO";"VERONA PIANURA";"CASTEL D'AZZANO";2532;;2463;;125;"DC";"1327"
"VENETO";"VERONA PIANURA";"CEREA";8449;;8126;;380;"PCI-PSIUP";"2093"
"VENETO";"VERONA PIANURA";"CEREA";8449;;8126;;380;"PSDI";"458"
"VENETO";"VERONA PIANURA";"CEREA";8449;;8126;;380;"PLI";"290"
"VENETO";"VERONA PIANURA";"CEREA";8449;;8126;;380;"PRI";"90"
"SICILIA";"SIRACUSA";"LENTINI";19111;;16991;;437;"PSDI";"401"
"SICILIA";"SIRACUSA";"LENTINI";19111;;16991;;437;"MSI";"2923"
"SICILIA";"SIRACUSA";"LENTINI";19111;;16991;;437;"DC";"3477"
"SICILIA";"SIRACUSA";"LENTINI";19111;;16991;;437;"PCI-PSIUP";"8035"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"PRI";"297"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"PLI";"227"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"PSI";"287"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"PSDI";"115"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"MSI";"571"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"DC";"1587"
"SICILIA";"SIRACUSA";"MELILLI";6138;;4990;;92;"PCI-PSIUP";"1721"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"PRI";"2110"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"PLI";"2584"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"PSI";"2885"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"PSDI";"2927"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"MSI";"11348"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"DC";"15936"
"SICILIA";"SIRACUSA";"SIRACUSA";58969;;52832;;1268;"PCI-PSIUP";"12445"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"PRI";"326"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"PLI";"339"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"PSI";"349"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"PSDI";"108"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"MSI";"490"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"DC";"933"
"SICILIA";"SIRACUSA";"SOLARINO";3666;;2943;;64;"PCI-PSIUP";"279"
"SICILIA";"SIRACUSA";"SORTINO";5652;;5114;;149;"PRI";"567"
"SICILIA";"SIRACUSA";"SORTINO";5652;;5114;;149;"PLI";"74"
